url,description,areas,levels,title,company,locations,expire_at,slug,is_homebased
https://untalent.org/jobs/specialiste-en-protection-de-lenvironnement-et-changement-climatique,"**Background**

**Le PNUD s’engage à recruter un personnel divers en termes de genre, de nationalité et de culture. Nous encourageons de même les personnes issues des minorités ethniques, des communa…",[{'name': 'Environment'}],"[{'name': 'Senior'}, {'name': 'Mid'}]",Spécialiste en Protection de l’Environnement et Changement Climatique,"{'name': 'United Nations Development Programme', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/9/9f/UNDP_logo.svg'}","[{'name': 'Bujumbura', 'latitude': -3.3638125, 'longitude': 29.3675028}]",2025-03-08T04:59:00+00:00,specialiste-en-protection-de-lenvironnement-et-changement-climatique,
https://untalent.org/jobs/asociado-a-de-estadistica,"**Background**

La oficina de país del PNUD en su compromiso con la igualdad y la no discriminación, aspira a fortalecer una cultura organizacional pluralista, inclusiva, diversa, respetuosa de las d…",[{'name': 'Elections & Governance'}],[{'name': 'Senior'}],Asociado(a) de Estadística,"{'name': 'United Nations Development Programme', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/9/9f/UNDP_logo.svg'}","[{'name': 'Panama', 'latitude': 8.559559, 'longitude': -81.1308434}]",2025-03-07T04:59:00+00:00,asociado-a-de-estadistica,
https://untalent.org/jobs/intern-meeting-services,"Work Location

In-person, Nairobi, Kenya



 
Expected duration

6 months



 
Duties and Responsibilities

Org. Setting and Reporting The United Nations Human Settlements Programme (UN-Habitat) is m…",[],[{'name': 'Internship'}],Intern - Meeting Services,{'name': 'United Nations Human Settlements Programme'},"[{'name': 'Nairobi', 'latitude': -1.2832533, 'longitude': 36.8172449}]",2025-03-08T04:59:59+00:00,intern-meeting-services,
https://untalent.org/jobs/human-resources-officer-3-months-1,"Org. Setting and Reporting

 The United Nations Office at Nairobi (UNON) is the UN headquarters in Africa and the Director-General of UNON is the representative of the Secretary-General in Kenya. UNO…","[{'name': 'Admin'}, {'name': 'Human Resources'}]","[{'name': 'Senior'}, {'name': 'Mid'}]",HUMAN RESOURCES OFFICER (3 months),"{'name': 'United Nations Office at Nairobi', 'slug': 'unon', 'logo_url': 'https://logo.clearbit.com/un.org'}","[{'name': 'Nairobi', 'latitude': -1.2832533, 'longitude': 36.8172449}]",2025-03-08T04:59:59+00:00,human-resources-officer-3-months-1,
https://untalent.org/jobs/intern-economic-affairs-389,"Work Location

Addis Ababa



 
Expected duration

6 months and 10 March 2025



 
Duties and Responsibilities

Purpose: The intern will make an important contribution to the work of the Section. Whi…",[{'name': 'Finance & Economy'}],[{'name': 'Internship'}],Intern- Economic Affairs,"{'name': 'Economic Commission for Africa', 'slug': 'uneca'}","[{'name': 'Addis Ababa', 'latitude': 9.0107934, 'longitude': 38.7612525}]",2025-03-07T04:59:59+00:00,intern-economic-affairs-389,
https://untalent.org/jobs/clc-intern-programme-support-for-the-ai4all-acceleration-programme,"Work Location

UNGSC/CLC Office in presence - Brindisi - Italy



 
Expected duration

6 Months



 
Duties and Responsibilities

The United Nations Global Service Centre (UNGSC) provides critical Su…",[{'name': 'Admin'}],[{'name': 'Internship'}],CLC Intern: Programme Support for the “AI4All Acceleration Programme”,"{'name': 'United Nations Logistic Base', 'slug': 'unlb', 'logo_url': 'https://www.globalcareersfair.com/wp-content/uploads/2016/02/GCF-GSC-job-board-logo-200x200px.jpg'}",[],2025-03-07T04:59:59+00:00,clc-intern-programme-support-for-the-ai4all-acceleration-programme,
https://untalent.org/jobs/intern-national-urban-policy-intern,"Work Location

In-person, Nairobi, Kenya



 
Expected duration

6 months



 
Duties and Responsibilities

Org. Setting and Reporting The United Nations Human Settlements Programme (UN-Habitat) is t…","[{'name': 'Finance & Economy'}, {'name': 'Programme & Policy'}]",[{'name': 'Internship'}],Intern - National Urban Policy Intern,{'name': 'United Nations Human Settlements Programme'},"[{'name': 'Nairobi', 'latitude': -1.2832533, 'longitude': 36.8172449}]",2025-03-08T04:59:59+00:00,intern-national-urban-policy-intern,
https://untalent.org/jobs/intern-political-affairs-256,"Work Location

In-Person, New York, United States



 
Expected duration

Up to six (6) months



 
Duties and Responsibilities

The United Nations Department of Safety and Security (UNDSS) is respon…",[],[{'name': 'Internship'}],Intern - Political Affairs,"{'name': 'Department of Safety and Security', 'slug': 'undss'}","[{'name': 'New York', 'latitude': 40.7127281, 'longitude': -74.0060152}]",2025-03-07T04:59:59+00:00,intern-political-affairs-256,
https://untalent.org/jobs/intern-programme-support-32,"Work Location

In-person, Cairo, Egypt



 
Expected duration

6 months



 
Duties and Responsibilities

Org. Setting and Reporting The United Nations Human Settlements Programme, UN-Habitat, is the…","[{'name': 'Finance & Economy'}, {'name': 'Programme & Policy'}]",[{'name': 'Internship'}],Intern - Programme Support,{'name': 'United Nations Human Settlements Programme'},"[{'name': 'Cairo', 'latitude': 30.048819, 'longitude': 31.243666}]",2025-03-08T04:59:59+00:00,intern-programme-support-32,
https://untalent.org/jobs/national-consultant-expert-en-elaboration-des-programmes-en-droits-de-lhomme-ou-dans-tous-autres-domaines-connexes-1,"Result of Service

Le consultant national assurera l’élaboration de la politique nationale de promotion et de protection des droits de l’homme et des plans d’action annuels y compris les mécanismes d…",[{'name': 'Human Rights'}],[{'name': 'Consultant'}],National Consultant - Expert en élaboration des programmes en droits de l’homme ou dans tous autres domaines connexes,"{'name': 'Office of the High Commissioner for Human Rights', 'slug': 'ohchr'}","[{'name': 'Bujumbura', 'latitude': -3.3638125, 'longitude': 29.3675028}]",2025-03-07T04:59:59+00:00,national-consultant-expert-en-elaboration-des-programmes-en-droits-de-lhomme-ou-dans-tous-autres-domaines-connexes-1,
https://untalent.org/jobs/chief-of-section-finance-and-budget-15,"Org. Setting and Reporting

The United Nations Human Settlements Programme, UN-Habitat, is the agency for human settlements. It is mandated by the United Nations General Assembly to promote socially …","[{'name': 'Admin'}, {'name': 'Finance & Economy'}]",[{'name': 'Senior'}],"CHIEF OF SECTION, FINANCE AND BUDGET",{'name': 'United Nations Human Settlements Programme'},"[{'name': 'Nairobi', 'latitude': -1.2832533, 'longitude': 36.8172449}]",2025-03-23T03:59:59+00:00,chief-of-section-finance-and-budget-15,
https://untalent.org/jobs/emr-product-lead-consultant-hqa-international,"Result of Service

UNRWA is an equal opportunity employer and welcomes applications from both women and men. UNRWA encourages applications from qualified women. Only those applicants shortlisted for …","[{'name': 'IT & Telecom'}, {'name': 'Information Management'}]",[{'name': 'Consultant'}],EMR Product Lead Consultant – HQA (International),{'name': 'UN Relief and Works Agency for Palestine Refugees'},"[{'name': 'Amman', 'latitude': 31.9515694, 'longitude': 35.9239625}]",2025-03-20T03:59:59+00:00,emr-product-lead-consultant-hqa-international,
https://untalent.org/jobs/communications-intern-110,"Work Location

In-Person/Remote



 
Expected duration

3 to 6 months



 
Duties and Responsibilities

The United Nations Department of Safety and Security (UNDSS) is responsible for providing leade…",[{'name': 'Communications & PR'}],[{'name': 'Internship'}],Communications Intern,"{'name': 'Department of Safety and Security', 'slug': 'undss'}","[{'name': 'New York', 'latitude': 40.7127281, 'longitude': -74.0060152}]",2025-03-17T03:59:59+00:00,communications-intern-110,
https://untalent.org/jobs/emergency-simulations-specialist-wfp-asia-the-pacific,"**DEADLINE FOR APPLICATIONS**

6 March 2025-23:59-GMT+07:00 Indochina Time (Bangkok)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportunity for all it…",[],[],Emergency Simulations Specialist – WFP Asia & the Pacific,"{'name': 'World Food Programme', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/5/59/World_Food_Programme_Logo_Simple.svg'}","[{'name': 'Bangkok', 'latitude': 13.7542529, 'longitude': 100.493087}]",,emergency-simulations-specialist-wfp-asia-the-pacific,
https://untalent.org/jobs/human-resources-associate-sc-6-kyiv-ukraine,"**DEADLINE FOR APPLICATIONS**

9 March 2025-23:59-GMT+02:00 Eastern European Time (Kiev)*WFP celebrates and embraces diversity. It is committed to the principle of equal employment opportunity for al…",[{'name': 'Human Resources'}],[],"Human Resources Associate SC-6 | Kyiv, Ukraine","{'name': 'World Food Programme', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/5/59/World_Food_Programme_Logo_Simple.svg'}","[{'name': 'Kyiv', 'latitude': 50.4500336, 'longitude': 30.5241361}]",,human-resources-associate-sc-6-kyiv-ukraine,
https://untalent.org/jobs/senior-natural-resources-officer-3,"**Organizational Setting**

FAO’s commitment to environmental sustainability is integral to our strategic objectives and operations.

The Office of Climate Change, Biodiversity and Environment (OCB) …",[],[],Senior Natural Resources Officer,{'name': 'Food and Agriculture Organization of the United Nations'},"[{'name': 'Rome', 'latitude': 41.8933203, 'longitude': 12.4829321}]",2025-03-21T22:59:00+00:00,senior-natural-resources-officer-3,
https://untalent.org/jobs/logistics-procurement-technical-assistant-sudan-based-in-chad-ndjamena,"The Norwegian Refugee Council (NRC) is a global humanitarian organisation helping people forced to flee. 

 


 Join us in assisting millions of people in areas where others cannot, tackling some of …",[{'name': 'Logistics & Procurement'}],[],Logistics Procurement Technical Assistant Sudan (Based in Chad/N'Djamena),{'name': 'Norwegian Refugee Council'},"[{'name': ""N'Djamena"", 'latitude': 12.1191543, 'longitude': 15.0502758}]",2025-03-07T16:00:00+00:00,logistics-procurement-technical-assistant-sudan-based-in-chad-ndjamena,
https://untalent.org/jobs/admin-officer-sudan-based-in-chad-adre,"The Norwegian Refugee Council (NRC) is a global humanitarian organisation helping people forced to flee. 

 


 Join us in assisting millions of people in areas where others cannot, tackling some of …",[{'name': 'Admin'}],[],Admin Officer Sudan (Based in Chad/Adre),{'name': 'Norwegian Refugee Council'},[],2025-03-07T16:00:00+00:00,admin-officer-sudan-based-in-chad-adre,
https://untalent.org/jobs/administration-coordinator-sudan-based-in-chad-ndjamena,"The Norwegian Refugee Council (NRC) is a global humanitarian organisation helping people forced to flee. 

 


 Join us in assisting millions of people in areas where others cannot, tackling some of …",[{'name': 'Admin'}],[],Administration Coordinator Sudan (based in Chad/N'Djamena),{'name': 'Norwegian Refugee Council'},"[{'name': ""N'Djamena"", 'latitude': 12.1191543, 'longitude': 15.0502758}]",2025-03-07T16:00:00+00:00,administration-coordinator-sudan-based-in-chad-ndjamena,
https://untalent.org/jobs/office-assistant-programme-and-policy,"Applications are welcome from internal and external candidates. For all IOM vacancies, applications from qualified and eligible first-tier candidates are considered before those of qualified and elig…",[],[{'name': 'Mid'}],Office Assistant (Programme and Policy),{'name': 'UN Migration'},[],2025-03-07T22:59:00+00:00,office-assistant-programme-and-policy,
https://untalent.org/jobs/consultant-supporting-development-of-the-policy-document-on-reintegration-in-georgia,"**Duty Station of the Consultancy:** Remote (with travel to Georgia for stakeholder meetings).

**Duration of Consultancy:** 20 working days, to be completed over a span of 8 months.

 **Nature of th…",[],[{'name': 'Consultant'}],Consultant – Supporting Development of the Policy Document on Reintegration in Georgia,{'name': 'UN Migration'},[],2025-03-10T14:00:00+00:00,consultant-supporting-development-of-the-policy-document-on-reintegration-in-georgia,
https://untalent.org/jobs/local-consultant-cc-2025-04,"Project Context and Scope

 

The IOM and UNHCR missions in Armenia are implementing the project “Enhancing Policy Framework and Capacity for Effective Migration and Asylum Management in Armenia”. Th…",[],[{'name': 'Consultant'}],Local Consultant CC-2025-04,{'name': 'UN Migration'},[],2025-03-08T23:59:00+00:00,local-consultant-cc-2025-04,
https://untalent.org/jobs/programme-specialist-sexual-and-reproductive-health-dar-es-salaam-tanzania-noc,"**The Position:**

The Programme Specialist, Sexual and Reproductive Health (SRH) plays a leadership role in coordinating and managing comprehensive programmes on sexual and reproductive health and r…",[{'name': 'Medical & Health'}],"[{'name': 'Senior'}, {'name': 'Mid'}]","Programme Specialist, Sexual and Reproductive Health, Dar Es Salaam, Tanzania, NOC",{'name': 'United Nations Population Fund'},"[{'name': 'Dar es Salaam', 'latitude': -6.8160837, 'longitude': 39.2803583}]",2025-03-14T23:59:00+00:00,programme-specialist-sexual-and-reproductive-health-dar-es-salaam-tanzania-noc,
